03_verbs_change	traverse	verb
03_verbs_change	unleash	verb
03_verbs_change	wither	verb
04_nouns_society_politics	constituency	noun
04_nouns_society_politics	electorate	noun
04_nouns_society_politics	elite	noun
04_nouns_society_politics	espionage	noun
04_nouns_society_politics	exile	noun
04_nouns_society_politics	famine	noun
04_nouns_society_politics	feminism	noun
04_nouns_society_politics	governance	noun
04_nouns_society_politics	indictment	noun
04_nouns_society_politics	infringement	noun
04_nouns_society_politics	injustice	noun
04_nouns_society_politics	insurgency	noun
04_nouns_society_politics	kinship	noun
04_nouns_society_politics	legacy	noun
04_nouns_society_politics	legitimacy	noun
04_nouns_society_politics	lobby	noun
04_nouns_society_politics	mandate	noun
04_nouns_society_politics	militia	noun
04_nouns_society_politics	mobility	noun
04_nouns_society_politics	oppression	noun
04_nouns_society_politics	ordinance	noun
04_nouns_society_politics	patriotism	noun
04_nouns_society_politics	persecution	noun
04_nouns_society_politics	plaintiff	noun
04_nouns_society_politics	pluralism	noun
04_nouns_society_politics	quota	noun
04_nouns_society_politics	ratification	noun
04_nouns_society_politics	referendum	noun
04_nouns_society_politics	repression	noun
04_nouns_society_politics	sanction	noun
04_nouns_society_politics	scrutiny	noun
04_nouns_society_politics	secession	noun
04_nouns_society_politics	segregation	noun
04_nouns_society_politics	solidarity	noun
04_nouns_society_politics	suffrage	noun
04_nouns_society_politics	surveillance	noun
04_nouns_society_politics	tenure	noun
04_nouns_society_politics	tribunal	noun
04_nouns_society_politics	turmoil	noun
04_nouns_society_politics	tyranny	noun
04_nouns_society_politics	uprising	noun
04_nouns_society_politics	utopia	noun
04_nouns_society_politics	vigilance	noun
04_nouns_society_politics	warrant	noun
04_nouns_society_politics	xenophobia	noun
05_nouns_economy_industry	bailout	noun
05_nouns_economy_industry	conglomerate	noun
05_nouns_economy_industry	consortium	noun
05_nouns_economy_industry	deregulation	noun
05_nouns_economy_industry	downturn	noun
05_nouns_economy_industry	endowment	noun
05_nouns_economy_industry	equilibrium	noun
05_nouns_economy_industry	exploitation	noun
05_nouns_economy_industry	fluctuation	noun
05_nouns_economy_industry	forecast	noun
05_nouns_economy_industry	grievance	noun
05_nouns_economy_industry	incumbent	noun
05_nouns_economy_industry	index	noun
05_nouns_economy_industry	influx	noun
05_nouns_economy_industry	ingenuity	noun
05_nouns_economy_industry	leverage	noun
05_nouns_economy_industry	liquidation	noun
05_nouns_economy_industry	mechanization	noun
05_nouns_economy_industry	negligence	noun
05_nouns_economy_industry	outlay	noun
05_nouns_economy_industry	outsourcing	noun
05_nouns_economy_industry	overhead	noun
05_nouns_economy_industry	payoff	noun
05_nouns_economy_industry	precision	noun
05_nouns_economy_industry	redundancy	noun
05_nouns_economy_industry	scarcity	noun
05_nouns_economy_industry	securities	noun
05_nouns_economy_industry	speculation	noun
05_nouns_economy_industry	stagnation	noun
05_nouns_economy_industry	stakeholder	noun
05_nouns_economy_industry	subsistence	noun
05_nouns_economy_industry	surge	noun
05_nouns_economy_industry	syndicate	noun
05_nouns_economy_industry	threshold	noun
05_nouns_economy_industry	trajectory	noun
05_nouns_economy_industry	utility	noun
05_nouns_economy_industry	vocation	noun
05_nouns_economy_industry	windfall	noun
06_nouns_science_technology	aerodynamics	noun
06_nouns_science_technology	amplitude	noun
06_nouns_science_technology	aperture	noun
06_nouns_science_technology	asteroid	noun
06_nouns_science_technology	bandwidth	noun
06_nouns_science_technology	cellulose	noun
06_nouns_science_technology	circumference	noun
06_nouns_science_technology	clone	noun
06_nouns_science_technology	coefficient	noun
06_nouns_science_technology	configuration	noun
06_nouns_science_technology	cortex	noun
06_nouns_science_technology	crystallization	noun
06_nouns_science_technology	decay	noun
06_nouns_science_technology	derivative	noun
06_nouns_science_technology	dosage	noun
06_nouns_science_technology	electrode	noun
06_nouns_science_technology	embryo	noun
06_nouns_science_technology	entropy	noun
06_nouns_science_technology	enzyme	noun
06_nouns_science_technology	frequency	noun
06_nouns_science_technology	fusion	noun
06_nouns_science_technology	geology	noun
06_nouns_science_technology	germination	noun
06_nouns_science_technology	helix	noun
06_nouns_science_technology	immunization	noun
06_nouns_science_technology	incubation	noun
06_nouns_science_technology	inertia	noun
06_nouns_science_technology	isotope	noun
06_nouns_science_technology	kinetics	noun
06_nouns_science_technology	latitude	noun
06_nouns_science_technology	lens	noun
06_nouns_science_technology	longitude	noun
06_nouns_science_technology	magnitude	noun
06_nouns_science_technology	membrane	noun
06_nouns_science_technology	metabolism	noun
06_nouns_science_technology	meteor	noun
06_nouns_science_technology	mutation	noun
06_nouns_science_technology	nucleus	noun
06_nouns_science_technology	optics	noun
06_nouns_science_technology	oscillation	noun
06_nouns_science_technology	pathogen	noun
06_nouns_science_technology	pendulum	noun
06_nouns_science_technology	physiology	noun
06_nouns_science_technology	plasma	noun
06_nouns_science_technology	quantum	noun
06_nouns_science_technology	radius	noun
06_nouns_science_technology	receptor	noun
06_nouns_science_technology	refraction	noun
06_nouns_science_technology	residue	noun
06_nouns_science_technology	respiration	noun
06_nouns_science_technology	sediment	noun
06_nouns_science_technology	sensor	noun
06_nouns_science_technology	spectrum	noun
06_nouns_science_technology	symmetry	noun
06_nouns_science_technology	synthesis	noun
06_nouns_science_technology	velocity	noun
06_nouns_science_technology	viscosity	noun
06_nouns_science_technology	voltage	noun
07_nouns_culture_thought	calligraphy	noun
07_nouns_culture_thought	canon	noun
07_nouns_culture_thought	civility	noun
07_nouns_culture_thought	connotation	noun
07_nouns_culture_thought	cosmology	noun
07_nouns_culture_thought	deity	noun
07_nouns_culture_thought	dogma	noun
07_nouns_culture_thought	ecclesiastic	noun
07_nouns_culture_thought	elegy	noun
07_nouns_culture_thought	epic	noun
07_nouns_culture_thought	epoch	noun
07_nouns_culture_thought	ethnicity	noun
07_nouns_culture_thought	etymology	noun
07_nouns_culture_thought	heresy	noun
07_nouns_culture_thought	humanities	noun
07_nouns_culture_thought	iconography	noun
07_nouns_culture_thought	idiom	noun
07_nouns_culture_thought	imagery	noun
07_nouns_culture_thought	inscription	noun
07_nouns_culture_thought	intellect	noun
07_nouns_culture_thought	irony	noun
07_nouns_culture_thought	lexicon	noun
07_nouns_culture_thought	liturgy	noun
07_nouns_culture_thought	metaphor	noun
07_nouns_culture_thought	metropolis	noun
07_nouns_culture_thought	monotheism	noun
07_nouns_culture_thought	morality	noun
07_nouns_culture_thought	mosaic	noun
07_nouns_culture_thought	motif	noun
07_nouns_culture_thought	narration	noun
07_nouns_culture_thought	nostalgia	noun
07_nouns_culture_thought	parody	noun
07_nouns_culture_thought	pedagogy	noun
07_nouns_culture_thought	philology	noun
07_nouns_culture_thought	pilgrimage	noun
07_nouns_culture_thought	psyche	noun
07_nouns_culture_thought	renaissance	noun
07_nouns_culture_thought	repertoire	noun
07_nouns_culture_thought	satire	noun
07_nouns_culture_thought	secularism	noun
07_nouns_culture_thought	semantics	noun
07_nouns_culture_thought	symbolism	noun
07_nouns_culture_thought	syntax	noun
07_nouns_culture_thought	theology	noun
08_nouns_mind_abstract	condolence	noun
08_nouns_mind_abstract	contention	noun
08_nouns_mind_abstract	disillusion	noun
08_nouns_mind_abstract	dread	noun
08_nouns_mind_abstract	eloquence	noun
08_nouns_mind_abstract	endurance	noun
08_nouns_mind_abstract	enthusiasm	noun
08_nouns_mind_abstract	envy	noun
08_nouns_mind_abstract	euphoria	noun
08_nouns_mind_abstract	exaggeration	noun
08_nouns_mind_abstract	expectancy	noun
08_nouns_mind_abstract	fallacy	noun
08_nouns_mind_abstract	fervor	noun
08_nouns_mind_abstract	fortitude	noun
08_nouns_mind_abstract	futility	noun
08_nouns_mind_abstract	humility	noun
08_nouns_mind_abstract	implication	noun
08_nouns_mind_abstract	indifference	noun
08_nouns_mind_abstract	indignation	noun
08_nouns_mind_abstract	inference	noun
08_nouns_mind_abstract	inhibition	noun
08_nouns_mind_abstract	initiative	noun
08_nouns_mind_abstract	insanity	noun
08_nouns_mind_abstract	intent	noun
08_nouns_mind_abstract	intimacy	noun
08_nouns_mind_abstract	intrigue	noun
08_nouns_mind_abstract	malice	noun
08_nouns_mind_abstract	nuance	noun
08_nouns_mind_abstract	obscurity	noun
08_nouns_mind_abstract	omission	noun
08_nouns_mind_abstract	outrage	noun
08_nouns_mind_abstract	perseverance	noun
08_nouns_mind_abstract	rationale	noun
08_nouns_mind_abstract	reluctance	noun
08_nouns_mind_abstract	remorse	noun
08_nouns_mind_abstract	resentment	noun
08_nouns_mind_abstract	reverence	noun
08_nouns_mind_abstract	scepticism	noun
08_nouns_mind_abstract	serenity	noun
08_nouns_mind_abstract	spontaneity	noun
08_nouns_mind_abstract	subtlety	noun
08_nouns_mind_abstract	supremacy	noun
08_nouns_mind_abstract	tranquility	noun
08_nouns_mind_abstract	vanity	noun
08_nouns_mind_abstract	veracity	noun
08_nouns_mind_abstract	vigor	noun
09_adjectives_person	belligerent	adjective
09_adjectives_person	compliant	adjective
09_adjectives_person	conceited	adjective
09_adjectives_person	contemptuous	adjective
09_adjectives_person	deferential	adjective
09_adjectives_person	devout	adjective
09_adjectives_person	docile	adjective
09_adjectives_person	dogmatic	adjective
09_adjectives_person	empathetic	adjective
09_adjectives_person	erudite	adjective
09_adjectives_person	extroverted	adjective
09_adjectives_person	fastidious	adjective
09_adjectives_person	flamboyant	adjective
09_adjectives_person	frugal	adjective
09_adjectives_person	gallant	adjective
09_adjectives_person	gracious	adjective
09_adjectives_person	gregarious	adjective
09_adjectives_person	idealistic	adjective
09_adjectives_person	indignant	adjective
09_adjectives_person	industrious	adjective
09_adjectives_person	inquisitive	adjective
09_adjectives_person	insolent	adjective
09_adjectives_person	introverted	adjective
09_adjectives_person	irrational	adjective
09_adjectives_person	judicious	adjective
09_adjectives_person	lenient	adjective
09_adjectives_person	meticulous	adjective
09_adjectives_person	nonchalant	adjective
09_adjectives_person	obedient	adjective
09_adjectives_person	obstinate	adjective
09_adjectives_person	perceptive	adjective
09_adjectives_person	reckless	adjective
09_adjectives_person	reclusive	adjective
09_adjectives_person	refined	adjective
09_adjectives_person	resentful	adjective
09_adjectives_person	resolute	adjective
09_adjectives_person	restless	adjective
09_adjectives_person	reverent	adjective
09_adjectives_person	ruthless	adjective
09_adjectives_person	scrupulous	adjective
09_adjectives_person	sentimental	adjective
09_adjectives_person	servile	adjective
09_adjectives_person	solemn	adjective
09_adjectives_person	steadfast	adjective
09_adjectives_person	tactful	adjective
09_adjectives_person	tenacious	adjective
09_adjectives_person	timid	adjective
09_adjectives_person	valiant	adjective
09_adjectives_person	versatile	adjective
09_adjectives_person	vigilant	adjective
09_adjectives_person	zealous	adjective
10_adjectives_state	coincidental	adjective
10_adjectives_state	corrosive	adjective
10_adjectives_state	dispensable	adjective
10_adjectives_state	disproportionate	adjective
10_adjectives_state	distinctive	adjective
10_adjectives_state	elaborate	adjective
10_adjectives_state	elusive	adjective
10_adjectives_state	empirical	adjective
10_adjectives_state	erratic	adjective
10_adjectives_state	exquisite	adjective
10_adjectives_state	finite	adjective
10_adjectives_state	formidable	adjective
10_adjectives_state	futile	adjective
10_adjectives_state	illegible	adjective
10_adjectives_state	indigenous	adjective
10_adjectives_state	innate	adjective
10_adjectives_state	integral	adjective
10_adjectives_state	intricate	adjective
10_adjectives_state	intrinsic	adjective
10_adjectives_state	irrelevant	adjective
10_adjectives_state	irreversible	adjective
10_adjectives_state	monotonous	adjective
10_adjectives_state	negligible	adjective
10_adjectives_state	opaque	adjective
10_adjectives_state	overt	adjective
10_adjectives_state	paramount	adjective
10_adjectives_state	perpetual	adjective
10_adjectives_state	precarious	adjective
10_adjectives_state	redundant	adjective
10_adjectives_state	rigorous	adjective
10_adjectives_state	robust	adjective
10_adjectives_state	rudimentary	adjective
10_adjectives_state	salient	adjective
10_adjectives_state	saturated	adjective
10_adjectives_state	scarce	adjective
10_adjectives_state	sporadic	adjective
10_adjectives_state	static	adjective
10_adjectives_state	superfluous	adjective
10_adjectives_state	transient	adjective
10_adjectives_state	turbulent	adjective
10_adjectives_state	ubiquitous	adjective
10_adjectives_state	viable	adjective
10_adjectives_state	volatile	adjective
11_adverbs_function	collectively	adverb
11_adverbs_function	conceivably	adverb
11_adverbs_function	conversely	adverb
11_adverbs_function	decidedly	adverb
11_adverbs_function	discreetly	adverb
11_adverbs_function	distinctly	adverb
11_adverbs_function	eminently	adverb
11_adverbs_function	empirically	adverb
11_adverbs_function	evidently	adverb
11_adverbs_function	figuratively	adverb
11_adverbs_function	fundamentally	adverb
11_adverbs_function	hypothetically	adverb
11_adverbs_function	incidentally	adverb
11_adverbs_function	inherently	adverb
11_adverbs_function	intrinsically	adverb
11_adverbs_function	invariably	adverb
11_adverbs_function	ironically	adverb
11_adverbs_function	meticulously	adverb
11_adverbs_function	notwithstanding	adverb
11_adverbs_function	objectively	adverb
11_adverbs_function	ostensibly	adverb
11_adverbs_function	overtly	adverb
11_adverbs_function	paradoxically	adverb
11_adverbs_function	perpetually	adverb
11_adverbs_function	persistently	adverb
11_adverbs_function	predominantly	adverb
11_adverbs_function	profoundly	adverb
11_adverbs_function	prudently	adverb
11_adverbs_function	purportedly	adverb
11_adverbs_function	reciprocally	adverb
11_adverbs_function	relentlessly	adverb
11_adverbs_function	resolutely	adverb
11_adverbs_function	retrospectively	adverb
11_adverbs_function	rigorously	adverb
11_adverbs_function	sparingly	adverb
11_adverbs_function	spontaneously	adverb
11_adverbs_function	subjectively	adverb
11_adverbs_function	tentatively	adverb
11_adverbs_function	thereafter	adverb
11_adverbs_function	unduly	adverb
11_adverbs_function	unequivocally	adverb
11_adverbs_function	vehemently	adverb
11_adverbs_function	vigorously	adverb
11_adverbs_function	whereby	adverb
11_adverbs_function	lest	conjunction
11_adverbs_function	notwithstanding	preposition
12_phrases	a myriad of	phrase
12_phrases	abide by	phrase
12_phrases	adhere to	phrase
12_phrases	all but	phrase
12_phrases	at odds with	phrase
12_phrases	at the mercy of	phrase
12_phrases	be attributed to	phrase
12_phrases	be conducive to	phrase
12_phrases	be devoid of	phrase
12_phrases	be indicative of	phrase
12_phrases	be prone to	phrase
12_phrases	be susceptible to	phrase
12_phrases	bear in mind	phrase
12_phrases	call into question	phrase
12_phrases	come to terms with	phrase
12_phrases	conform to	phrase
12_phrases	dispose of	phrase
12_phrases	draw on	phrase
12_phrases	far from	phrase
12_phrases	give way to	phrase
12_phrases	go hand in hand	phrase
12_phrases	grapple with	phrase
12_phrases	in conjunction with	phrase
12_phrases	in defiance of	phrase
12_phrases	in essence	phrase
12_phrases	in hindsight	phrase
12_phrases	in lieu of	phrase
12_phrases	in proportion to	phrase
12_phrases	in pursuit of	phrase
12_phrases	in retrospect	phrase
12_phrases	in the wake of	phrase
12_phrases	in vain	phrase
12_phrases	inasmuch as	phrase
12_phrases	lend itself to	phrase
12_phrases	make allowance for	phrase
12_phrases	no less than	phrase
12_phrases	on the grounds that	phrase
12_phrases	on the whole	phrase
12_phrases	once and for all	phrase
12_phrases	owing to	phrase
12_phrases	pave the way for	phrase
12_phrases	play a role in	phrase
12_phrases	put into practice	phrase
12_phrases	refrain from	phrase
12_phrases	rule out	phrase
12_phrases	set forth	phrase
12_phrases	shed light on	phrase
12_phrases	stand to reason	phrase
12_phrases	subject to	phrase
12_phrases	take issue with	phrase
12_phrases	take precedence over	phrase
12_phrases	tantamount to	phrase
12_phrases	to no avail	phrase
12_phrases	to say nothing of	phrase
12_phrases	under no circumstances	phrase
12_phrases	weed out	phrase
12_phrases	what is more	phrase
12_phrases	with a view to	phrase
12_phrases	with respect to	phrase
12_phrases	without fail	phrase
